date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winp,bsl_h_mu,bsl_h_s,bsl_a_mu,bsl_a_s
2019-06-28,Morocco,Ivory Coast,1.0,0.0,African Cup of Nations,Cairo,Egypt,True,0.4958530884252339,23.617804908552277,0.15019813672727816,23.639051563300544,0.1462189813258001
2019-06-28,South Africa,Namibia,1.0,0.0,African Cup of Nations,Cairo,Egypt,True,0.7001132376482265,22.946740903882354,0.17066901346287958,21.861122366970125,0.19948889562446973
2019-06-29,Mauritania,Angola,0.0,0.0,African Cup of Nations,Suez,Egypt,True,0.3140511836015558,21.636641368035978,0.22195709852016096,22.64325216412667,0.16968831641779938
2019-06-29,Cameroon,Ghana,0.0,0.0,African Cup of Nations,Ismaila,Egypt,True,0.48484068734276164,23.38626558670277,0.13833145983495537,23.463803324087724,0.1445907570044372
2019-06-29,Benin,Guinea-Bissau,0.0,0.0,African Cup of Nations,Ismaila,Egypt,True,0.4873558891425489,22.074784346922403,0.2181830484373807,22.14148562387368,0.23786050811564372
2019-06-29,Uruguay,Peru,0.0,0.0,Copa América,Salvador,Brazil,True,0.637392818894549,23.787343995971547,0.11936052037272933,23.072915159408545,0.1351885274267281
2019-06-29,Haiti,Canada,3.0,2.0,Gold Cup,Houston,United States,True,0.40871505347079684,22.20060801988042,0.17845721841378365,22.67841845833338,0.19474679547934798
2019-06-29,Mexico,Costa Rica,1.0,1.0,Gold Cup,Houston,United States,True,0.6233564699753921,24.00189451268379,0.1281001680397595,23.361615512383448,0.14386357031808575
2019-06-30,Zimbabwe,DR Congo,0.0,4.0,African Cup of Nations,Cairo,Egypt,True,0.40967908177201917,22.592080018412346,0.15735405054462087,23.059932990015543,0.15458553351657014
2019-06-30,USA,Curaçao,1.0,0.0,Gold Cup,Philadelphia,United States,False,0.897341024078346,23.622587175843485,0.14186960798736223,21.003527410977266,0.21851784358426762
2019-06-30,Jamaica,Panama,1.0,0.0,Gold Cup,Philadelphia,United States,True,0.5089177630099009,22.57655544971085,0.15752513910737223,22.53057887375697,0.1783490078698203
2019-06-30,Egypt,Uganda,2.0,0.0,African Cup of Nations,Cairo,Egypt,False,0.664123925298111,23.43069939436596,0.13670538500712234,22.567599261140025,0.13473118750402693
2019-06-30,Burundi,Guinea,0.0,2.0,African Cup of Nations,Cairo,Egypt,True,0.2781883226904467,21.83604850764971,0.21259120407733637,23.05195972931196,0.1478714591158338
2019-06-30,Madagascar,Nigeria,2.0,0.0,African Cup of Nations,Alexandria,Egypt,True,0.19084940410157958,21.787341797846295,0.21279929069529085,23.593973938401835,0.14135299793480943
2019-07-01,Namibia,Ivory Coast,1.0,4.0,African Cup of Nations,Cairo,Egypt,True,0.19470286792857316,21.861683794331807,0.1988337645329295,23.63543897851504,0.1459601327727974
2019-07-01,Kenya,Senegal,0.0,3.0,African Cup of Nations,Cairo,Egypt,True,0.25664459310577303,22.13771392116148,0.13664306178337177,23.471088661298854,0.14486737618610077
2019-07-01,Tanzania,Algeria,0.0,3.0,African Cup of Nations,Cairo,Egypt,True,0.2561800696228861,21.895444194414562,0.15073631021925507,23.234815898312114,0.14696651224966362
2019-07-01,South Africa,Morocco,0.0,1.0,African Cup of Nations,Cairo,Egypt,True,0.3710123803791492,22.946329976124417,0.1702589563020443,23.6216167921551,0.1499175614754803
2019-07-02,Haiti,Mexico,0.0,1.0,Gold Cup,Glendale,United States,True,0.19081976316905558,22.20836181815865,0.1779884366788201,24.000154149736694,0.12792595298058826
2019-07-02,Brazil,Argentina,2.0,0.0,Copa América,Belo Horizonte,Brazil,False,0.57798733367431,24.823173935800796,0.1157003885006715,24.424262002123047,0.11894709842929813
2019-07-02,Guinea-Bissau,Ghana,0.0,2.0,African Cup of Nations,Suez,Egypt,True,0.26211098781130315,22.14086739199259,0.23675561709536352,23.463534941570167,0.14434030302836548
2019-07-02,Benin,Cameroon,0.0,0.0,African Cup of Nations,Ismaila,Egypt,True,0.26285604089293557,22.075304521021035,0.2173306261623754,23.386511235747605,0.1381121605051743
2019-07-02,Mauritania,Tunisia,0.0,0.0,African Cup of Nations,Suez,Egypt,True,0.2053598949218609,21.64480032692517,0.22105574549399554,23.348021594140164,0.1469654705970424
2019-07-02,Angola,Mali,0.0,1.0,African Cup of Nations,Ismaila,Egypt,True,0.43427813692351813,22.63848345812325,0.1692858995455977,22.97818474099363,0.15495093428441375
2019-07-03,Chile,Peru,0.0,3.0,Copa América,Porto Alegre,Brazil,True,0.5696338364751198,23.43203789908317,0.12807117673522989,23.075079570114095,0.13498359067661103
2019-07-03,USA,Jamaica,3.0,1.0,Gold Cup,Nashville,United States,False,0.6939316686738545,23.617216797949123,0.1416341237056289,22.580464113121113,0.15720211522995264
2019-07-05,Morocco,Benin,1.0,1.0,African Cup of Nations,Cairo,Egypt,True,0.7712374272479376,23.622822784444256,0.14963890385105577,22.085513647901006,0.21648289878015278
2019-07-05,Uganda,Senegal,0.0,1.0,African Cup of Nations,Cairo,Egypt,True,0.327214293675287,22.564180657396925,0.13452846986727898,23.47687983791233,0.1446154651396631
2019-07-06,Nigeria,Cameroon,3.0,2.0,African Cup of Nations,Alexandria,Egypt,True,0.5388839988713405,23.58143383164021,0.14111997779079802,23.382388261930423,0.13789484879025946
2019-07-06,Argentina,Chile,2.0,1.0,Copa América,São Paulo,Brazil,True,0.6883961418044782,24.420503773593463,0.11880741435295376,23.42291361872847,0.12789700828736322
2019-07-06,Egypt,South Africa,0.0,1.0,African Cup of Nations,Cairo,Egypt,False,0.5944655271848595,23.43421891676308,0.1364936202674823,22.94477451398123,0.16985067402532913
2019-07-07,Algeria,Guinea,3.0,0.0,African Cup of Nations,Cairo,Egypt,True,0.5362582424700219,23.24075009201107,0.14670368754733176,23.0547856215354,0.14760475080258723
2019-07-07,Madagascar,DR Congo,2.0,2.0,African Cup of Nations,Alexandria,Egypt,True,0.27154137139037093,21.815762286341382,0.2120034178205619,23.07388759395539,0.15427986748504166
2019-07-07,Brazil,Peru,3.0,1.0,Copa América,Rio de Janeiro,Brazil,False,0.8043455246953446,24.826729799574874,0.11557183732630201,23.085215364090693,0.13477965603813777
2019-07-07,USA,Mexico,0.0,1.0,Gold Cup,Chicago,United States,False,0.4264450300571745,23.62041343721646,0.14139891440561075,23.99801168538653,0.12775276208436684
2019-07-07,India,Tajikistan,2.0,4.0,Intercontinental Cup,Ahmedabad,India,False,0.4354726357905767,18.89307968074813,0.17334537874045478,19.23468328027942,0.2695774945274529
2019-07-08,Ghana,Tunisia,1.0,1.0,African Cup of Nations,Ismaila,Egypt,True,0.5241870799828487,23.4658571217975,0.14409266098856172,23.34196149446498,0.14670378438908865
2019-07-08,Mali,Ivory Coast,0.0,1.0,African Cup of Nations,Suez,Egypt,True,0.3736506095924639,22.980804021642893,0.15464329831145426,23.63974933232402,0.14570337586348162
2019-07-08,Syria,North Korea,5.0,2.0,Intercontinental Cup,Ahmedabad,India,True,0.47985182969443785,20.46717439879776,0.1736475355741623,20.571325367542098,0.17664261398334746
2019-07-10,Tajikistan,Syria,2.0,0.0,Intercontinental Cup,Ahmedabad,India,True,0.2794936748698891,19.25443168965116,0.26796760478498344,20.482616638349594,0.17321507431224867
2019-07-10,Senegal,Benin,1.0,0.0,African Cup of Nations,Cairo,Egypt,True,0.747749761540143,23.47718216839563,0.14436483987398452,22.097384254023815,0.21564547344786072
2019-07-10,Nigeria,South Africa,2.0,1.0,African Cup of Nations,Cairo,Egypt,True,0.6211888470434597,23.58407517477036,0.1408870968159134,22.95187984675259,0.169445056902882
2019-07-11,Ivory Coast,Algeria,1.0,1.0,African Cup of Nations,Suez,Egypt,True,0.5757446296320368,23.64094705590877,0.14544730864191002,23.250771686531166,0.1464422274221919
2019-07-11,Madagascar,Tunisia,0.0,3.0,African Cup of Nations,Cairo,Egypt,True,0.23135104325186107,21.82508002528961,0.2112169049183802,23.342402798023116,0.14644227937693474
2019-07-13,India,North Korea,2.0,5.0,Intercontinental Cup,Ahmedabad,India,False,0.2088211697413518,18.884914056482007,0.17291809250393472,20.555345837494638,0.17618736744536403
2019-07-14,Algeria,Nigeria,2.0,1.0,African Cup of Nations,Cairo,Egypt,True,0.4351786437254177,23.252156427808533,0.14618213304570946,23.58528217577275,0.1406557367752655
2019-07-14,Senegal,Tunisia,1.0,0.0,African Cup of Nations,Cairo,Egypt,True,0.5250345285310132,23.47587757008749,0.1441166814040075,23.347644508442027,0.14618319141068514
2019-07-15,North Korea,Tajikistan,1.0,0.0,Intercontinental Cup,Ahmedabad,India,True,0.7271129744763404,20.562155412117257,0.1757356038041025,19.292421253682754,0.26638620534884583
2019-07-16,India,Syria,1.0,1.0,Intercontinental Cup,Ahmedabad,India,False,0.22029163342708546,18.878354849696375,0.17249103361935805,20.46674319706532,0.17278868802482425
2019-07-17,Tunisia,Nigeria,0.0,1.0,African Cup of Nations,Cairo,Egypt,True,0.4539044114850188,23.344561288189283,0.1459244558592629,23.580916352382353,0.14042523275525925
2019-07-19,Tajikistan,North Korea,0.0,1.0,Intercontinental Cup,Ahmedabad,India,True,0.2735058794790801,19.29555813629398,0.2648327017714027,20.560790218277887,0.17529031815461674
2019-07-19,Senegal,Algeria,0.0,1.0,African Cup of Nations,Cairo,Egypt,True,0.543287093640404,23.478874234967627,0.14386877043629528,23.256872059228996,0.14592336085621382
2019-07-26,Djibouti,Ethiopia,0.0,1.0,African Nations Championship qualification,Djibouti,Djibouti,False,0.05102347057118772,18.436659592940902,0.31945557027517185,21.91637972586226,0.16187727754843084
2019-07-26,Botswana,Zambia,0.0,0.0,African Nations Championship qualification,Francistown,Botswana,False,0.2863354788224891,21.781272358229113,0.21223612968610064,22.943468734508706,0.12304980756700294
2019-07-26,Comoros,Namibia,0.0,2.0,African Nations Championship qualification,Moroni,Comoros,False,0.31904545541440354,20.82160920431185,0.3935772441980053,21.853684997042127,0.19818420701960246
2019-07-27,Burundi,South Sudan,2.0,0.0,African Nations Championship qualification,Bujumbura,Burundi,False,0.745543454462724,21.830207638713976,0.21179790202298923,20.33732540421917,0.46396749747376503
2019-07-27,Somalia,Uganda,1.0,3.0,African Nations Championship qualification,Djibouti,Djibouti,True,0.07549227642302447,19.567569199444257,0.2616487747192122,22.563919031418305,0.13432673893499486
2019-07-27,Cape Verde,Mauritania,0.0,0.0,African Nations Championship qualification,Praia,Cape Verde,False,0.664337700008035,22.54789023418263,0.21791187889375185,21.658510810175173,0.22016422744084377
2019-07-27,Guinea-Bissau,Mali,0.0,4.0,African Nations Championship qualification,Bissau,Guinea-Bissau,False,0.3422623753274865,22.13461967598155,0.23566117028739098,22.979454811551154,0.15433711126102012
2019-07-28,Eswatini,Angola,1.0,1.0,African Nations Championship qualification,Manzini,Eswatini,False,0.28745153248992783,21.46524426023358,0.2404502433824686,22.635357125321356,0.168884662960839
2019-07-28,Madagascar,Mozambique,1.0,0.0,African Nations Championship qualification,Antananarivo,Madagascar,False,0.4653114328620471,21.81417573478763,0.21043877845386796,21.995100027361733,0.18396527418344782
2019-07-28,Chad,Equatorial Guinea,3.0,3.0,African Nations Championship qualification,N'Djamena,Chad,False,0.509823062263062,21.79465450014508,0.28157279897419846,21.741622907315868,0.272510092389948
2019-07-28,Tanzania,Kenya,0.0,0.0,African Nations Championship qualification,Dar es Salaam,Tanzania,False,0.45255010767300086,21.889201663482552,0.150452724162667,22.13256162533524,0.13643168540134706
2019-07-28,Liberia,Senegal,1.0,0.0,African Nations Championship qualification,Monrovia,Liberia,False,0.2621326294338433,22.162536177013706,0.1999072711572562,23.474687987402756,0.1436221313586917
2019-07-28,Lesotho,South Africa,3.0,2.0,African Nations Championship qualification,Maseru,Lesotho,False,0.23392729763400122,21.44175937689141,0.22169672956591388,22.95013393214394,0.16904241314698104
2019-07-28,Benin,Togo,0.0,0.0,African Nations Championship qualification,Porto-Novo,Benin,False,0.4076575984062245,22.10029520329342,0.21481747986055869,22.58498165290292,0.17010251095069848
2019-07-29,Mauritius,Zimbabwe,0.0,4.0,African Nations Championship qualification,Centre de Flacq,Mauritius,False,0.22546714793569556,21.017640216466347,0.21135289310412297,22.577621104560336,0.1570316543104601
2019-08-03,Uganda,Somalia,4.0,1.0,African Nations Championship qualification,Kampala,Uganda,False,0.9236185474299471,22.56096531429568,0.13412748277633446,19.578775992911886,0.26017312041367363
2019-08-03,Angola,Eswatini,1.0,1.0,African Nations Championship qualification,Luanda,Angola,False,0.7098923664980599,22.629873698077155,0.16848848141221384,21.476359583672817,0.2393054564878861
2019-08-03,Zambia,Botswana,3.0,2.0,African Nations Championship qualification,Lusaka,Zambia,False,0.7117897294381081,22.940565009521695,0.12289599265846579,21.789910736916664,0.21144590369738625
2019-08-03,Mauritania,Cape Verde,2.0,1.0,African Nations Championship qualification,Nouakchott,Mauritania,False,0.33804599944575764,21.665582751225795,0.21928715749807015,22.540962249302375,0.21706148722133048
2019-08-03,Senegal,Liberia,3.0,0.0,African Nations Championship qualification,Dakar,Senegal,False,0.7342335882408602,23.46681854142171,0.14337751292025405,22.17778227144834,0.19924709694568826
2019-08-04,Togo,Benin,1.0,0.0,African Nations Championship qualification,Lomé,Togo,False,0.5912424717806101,22.582673151064185,0.16969693880153802,22.10397690001311,0.214000043705631
2019-08-04,Mali,Guinea-Bissau,3.0,0.0,African Nations Championship qualification,Bamako,Mali,False,0.6650286000917697,22.991817280287062,0.15403445507350533,22.105796586377963,0.23458229370402092
2019-08-04,Zimbabwe,Mauritius,3.0,1.0,African Nations Championship qualification,Bulawayo,Zimbabwe,False,0.7786038413913463,22.587534603421695,0.1567123294447418,20.999681762604872,0.21057368182722871
2019-08-04,South Africa,Lesotho,0.0,3.0,African Nations Championship qualification,Soweto,South Africa,False,0.7613701796949561,22.938340431784095,0.16864455578040596,21.462044139523346,0.2207984996326018
2019-08-04,Namibia,Comoros,0.0,0.0,African Nations Championship qualification,Windhoek,Namibia,False,0.6862009056014953,21.85982255511747,0.197554869805382,20.79740351308852,0.38862482798890474
2019-08-04,Mozambique,Madagascar,3.0,2.0,African Nations Championship qualification,Maputo,Mozambique,False,0.5317924575449033,21.98852460067025,0.18345239680029965,21.822779801725048,0.20967076164632112
2019-08-04,South Sudan,Burundi,1.0,2.0,African Nations Championship qualification,Kampala,Uganda,True,0.2507436346314569,20.31988723082136,0.4559205286940778,21.83384150701845,0.2110376945664884
2019-08-04,Kenya,Tanzania,0.0,0.0,African Nations Championship qualification,Nairobi,Kenya,False,0.5471306883205931,22.13181181255986,0.13622134443377587,21.890113511500957,0.15017059318197734
2019-08-04,Ethiopia,Djibouti,4.0,3.0,African Nations Championship qualification,Dire Dawa,Ethiopia,False,0.9465187334296,21.905776511426357,0.16153081541400904,18.477953568020116,0.3167845085111941
2019-08-04,Equatorial Guinea,Chad,2.0,1.0,African Nations Championship qualification,Malabo,Equatorial Guinea,False,0.4904134628381829,21.74226289920969,0.2708607582569321,21.79397123276552,0.2797530042354498
2019-09-04,South Sudan,Equatorial Guinea,1.0,1.0,FIFA World Cup qualification,Omdurman,Sudan,True,0.2664289008648124,20.336973844259887,0.4482778414845747,21.75480578534841,0.2692407435410446
2019-09-04,São Tomé and Príncipe,Guinea-Bissau,0.0,1.0,FIFA World Cup qualification,São Tomé,São Tomé and Príncipe,False,0.23280851739460695,20.429872512091997,0.4649674487663542,22.086659469230025,0.23351808391569304
2019-09-04,Mauritius,Mozambique,0.0,1.0,FIFA World Cup qualification,Belle Vue Maurel,Mauritius,False,0.3157368130443621,20.996670486981024,0.20980301307917673,21.993144286088796,0.18294375815610972
2019-09-04,Liberia,Sierra Leone,3.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,False,0.4256916885612483,22.16657412490092,0.1985934127278981,22.555378307311422,0.18921677002219933
2019-09-04,Ethiopia,Lesotho,0.0,0.0,FIFA World Cup qualification,Bahir Dar,Ethiopia,False,0.5759796101736449,21.895436541648323,0.16118647277981915,21.4979535301188,0.219911080159297
2019-09-04,Eritrea,Namibia,1.0,2.0,FIFA World Cup qualification,Asmara,Eritrea,False,0.33307375574346576,20.930582374935465,0.315430871614546,21.85312406895744,0.19693109944227513
2019-09-04,Djibouti,Eswatini,2.0,1.0,FIFA World Cup qualification,Djibouti,Djibouti,False,0.08415174776540213,18.5177218078693,0.3141792982442679,21.487214356869217,0.23817684161872826
2019-09-04,Burundi,Tanzania,1.0,1.0,FIFA World Cup qualification,Bujumbura,Burundi,False,0.4882583827572502,21.83018052355824,0.2102847226414749,21.891015761372678,0.14989004077353305
2019-09-05,Singapore,Yemen,2.0,2.0,FIFA World Cup qualification,Kallang,Singapore,False,0.6403221781173429,19.073183886243033,0.1747506995830155,18.328478289464847,0.20494659827849773
2019-09-05,India,Oman,1.0,2.0,FIFA World Cup qualification,Guwahati,India,False,0.36964794321854333,18.88615396127023,0.1720670402555012,19.57013873956606,0.16038268737006625
2019-09-05,Qatar,Afghanistan,6.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,0.9364394760125795,20.194394778783252,0.1376866356409001,16.99404993836297,0.2808335375135591
2019-09-05,Mongolia,Myanmar,1.0,0.0,FIFA World Cup qualification,Ulaanbaatar,Mongolia,False,0.05325398715966845,15.527027054789523,0.44698106744044475,19.177754761344897,0.2489885964608394
2019-09-05,Tajikistan,Kyrgyzstan,1.0,0.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False,0.6076739516392796,19.298607280750577,0.26330602480247745,18.713020057217616,0.27133791224713943
2019-09-05,Thailand,Vietnam,0.0,0.0,FIFA World Cup qualification,Pathum Thani,Thailand,False,0.7248677943816311,20.199793979040685,0.13583455172959635,18.95240530757933,0.26401552980697596
2019-09-05,Indonesia,Malaysia,2.0,3.0,FIFA World Cup qualification,Jakarta,Indonesia,False,0.518770547542316,19.592943013584478,0.1775797263765362,19.496107133631067,0.16068531269980632
2019-09-05,North Korea,Lebanon,2.0,0.0,FIFA World Cup qualification,Pyongyang,North Korea,False,0.6545210020045611,20.559454389988918,0.1748483404349096,19.734272400248724,0.21229387692052737
2019-09-05,Sri Lanka,Turkmenistan,0.0,2.0,FIFA World Cup qualification,Colombo,Sri Lanka,False,0.10472820757593837,16.4755996545978,0.2218022407629616,19.135990255757658,0.2655803939827423
2019-09-05,Chad,Sudan,1.0,3.0,FIFA World Cup qualification,N'Djamena,Chad,False,0.4439831645070005,21.78059127267045,0.27796778240124925,22.076444286434825,0.15099484076639358
2019-09-05,Seychelles,Rwanda,0.0,3.0,FIFA World Cup qualification,Victoria,Seychelles,False,0.21508354130178864,20.335312475534284,0.2824683288179886,22.00577067324105,0.19403235122290474
2019-09-05,Somalia,Zimbabwe,1.0,0.0,FIFA World Cup qualification,Djibouti,Djibouti,True,0.07500044504530334,19.578577887568567,0.2587221422783933,22.589202421432717,0.15639492752603235
2019-09-05,Palestine,Uzbekistan,2.0,0.0,FIFA World Cup qualification,Al-Ram,Palestine,False,0.25013021560124704,19.537014570957105,0.24993756509106554,20.95406415393593,0.19932143670415117
2019-09-05,Bahrain,Iraq,1.0,1.0,FIFA World Cup qualification,Riffa,Bahrain,False,0.3288637263719242,19.887562581083024,0.14290107868668725,20.79239996745798,0.14784316385518065
2019-09-05,Cambodia,Hong Kong,1.0,1.0,FIFA World Cup qualification,Phnom Penh,Cambodia,False,0.19018614359682995,17.490499645992042,0.25343547442809955,19.334112657309266,0.19351280220262967
2019-09-05,Kuwait,Nepal,7.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,0.9763000037205064,20.457410813182918,0.141818912007132,16.35320966899389,0.22334856468262135
2019-09-05,Republic of Ireland,Switzerland,1.0,1.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,0.5061067566370205,23.871822211633855,0.1425389826631575,23.84060157074689,0.13851149876869207
2019-09-05,Gibraltar,Denmark,0.0,6.0,UEFA Euro qualification,Gibraltar,Gibraltar,False,0.015920101071528525,19.265609363076035,0.49666548895372586,24.133036734375352,0.14501234650241246
2019-09-05,Faroe Islands,Sweden,0.0,4.0,UEFA Euro qualification,Tórshavn,Faroe Islands,False,0.08746061203861966,21.56526490369843,0.2071496008482654,24.362278927655574,0.13759739372233848
2019-09-05,Norway,Malta,2.0,0.0,UEFA Euro qualification,Oslo,Norway,False,0.8630018374491435,23.654778300286015,0.1545051966377045,21.40957622829664,0.169091955953075
2019-09-05,Israel,North Macedonia,1.0,1.0,UEFA Euro qualification,Beer Sheva,Israel,False,0.5430359184801963,22.963683190672665,0.17734050368646007,22.73881624463396,0.22138604334439674
2019-09-05,Armenia,Italy,1.0,3.0,UEFA Euro qualification,Yerevan,Armenia,False,0.1632619941115926,22.739311302388863,0.22304083841113218,24.765856756576436,0.12551805781549627
2019-09-05,Romania,Spain,1.0,2.0,UEFA Euro qualification,Bucharest,Romania,False,0.34614495738558837,24.097849708607555,0.1372803899972974,24.903825048916893,0.13316984402480417
2019-09-05,Finland,Greece,1.0,0.0,UEFA Euro qualification,Tampere,Finland,False,0.37305142814443715,22.782888822234334,0.15364874445986046,23.444910588772558,0.1450618455683764
2019-09-05,Japan,Paraguay,2.0,0.0,Kirin Challenge Cup,Kashima,Japan,False,0.2809934099039718,22.186683841890375,0.13717730236914438,23.36694432353136,0.12841322706568442
2019-09-05,Guam,Maldives,0.0,1.0,FIFA World Cup qualification,Dededo,Guam,False,0.029044475498079425,13.15588000137017,0.47714773679776873,17.476311369258884,0.2284944469063806
2019-09-05,Philippines,Syria,2.0,5.0,FIFA World Cup qualification,Bacolod,Philippines,False,0.07555755116478236,17.433928680601877,0.27822726348127325,20.458917145622948,0.17236249409987284
2019-09-05,Taiwan,Jordan,1.0,2.0,FIFA World Cup qualification,Taipei,Taiwan,False,0.08969297401520515,17.28631596207559,0.29300590948593724,20.136629590116772,0.192488936878462
2019-09-05,Bosnia and Herzegovina,Liechtenstein,5.0,0.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,0.8817229145356165,23.43699412188129,0.21595224454835862,20.957121895954273,0.22018617585431682
2019-09-06,Scotland,Russia,1.0,2.0,UEFA Euro qualification,Glasgow,Scotland,False,0.39352699743768227,23.92966826240801,0.14701763825111033,24.480746569017658,0.13554703164534398
2019-09-06,Gambia,Angola,0.0,1.0,FIFA World Cup qualification,Bakau,Gambia,False,0.4592297119790629,22.41160095410773,0.22645907422657088,22.6244927849183,0.16809503947196205
2019-09-06,Comoros,Togo,1.0,1.0,FIFA World Cup qualification,Moroni,Comoros,False,0.20906844360962284,20.823325140903627,0.3838545839576849,22.58514442946798,0.16929423061648377
2019-09-06,San Marino,Belgium,0.0,4.0,UEFA Euro qualification,Serravalle,San Marino,False,0.01058243967572381,19.334297195886702,0.21084264705959407,24.093171312672272,0.1417947590315612
2019-09-06,Cyprus,Kazakhstan,1.0,1.0,UEFA Euro qualification,Nicosia,Cyprus,False,0.5707064595650742,21.93104085249909,0.16588352802368397,21.5598897609892,0.2357458033296763
2019-09-06,Austria,Latvia,6.0,0.0,UEFA Euro qualification,Salzburg,Austria,False,0.6600074446315405,24.159727487988,0.14260463945755983,23.3140230227319,0.17302841653431655
2019-09-06,Slovakia,Croatia,0.0,4.0,UEFA Euro qualification,Trnava,Slovakia,False,0.3596755428270698,23.540264261500166,0.20767939558306772,24.286983665268068,0.18702789701403907
2019-09-06,Wales,Azerbaijan,2.0,1.0,UEFA Euro qualification,Cardiff,Wales,False,0.7911547640302039,23.566164314337552,0.1606454276891118,21.883053408868342,0.22581762537249989
2019-09-06,Germany,Netherlands,2.0,4.0,UEFA Euro qualification,Hamburg,Germany,False,0.556541330797444,25.12607149369328,0.12937953571739486,24.836571107758378,0.1379984062464594
2019-09-06,Estonia,Belarus,1.0,2.0,UEFA Euro qualification,Tallinn,Estonia,False,0.47838930920759504,22.761561315443096,0.17697324619563512,22.87436237909123,0.22364202415734022
2019-09-06,Slovenia,Poland,2.0,0.0,UEFA Euro qualification,Ljubljana,Slovenia,False,0.3982942410651886,23.51659495241046,0.20666263221094133,24.048884099260903,0.14936476039134827
2019-09-07,Serbia,Portugal,2.0,4.0,UEFA Euro qualification,Belgrade,Serbia,False,0.415184283961328,23.9610586119089,0.20373463816186624,24.402423879696656,0.1369055000835268
2019-09-07,Kosovo,Czech Republic,2.0,1.0,UEFA Euro qualification,Pristina,Kosovo,False,0.18897390054745666,21.993703114165072,0.6791754355615431,24.194396932503402,0.18636830484847008
2019-09-07,England,Bulgaria,4.0,0.0,UEFA Euro qualification,London,England,False,0.7260078820718596,24.870818225312952,0.1380572266219423,23.646255230886293,0.13862569413250486
2019-09-07,Lithuania,Ukraine,0.0,3.0,UEFA Euro qualification,Vilnius,Lithuania,False,0.39344757091336857,23.441447760240994,0.18179446395590235,24.003044511973158,0.21044547803054525
2019-09-07,Iceland,Moldova,3.0,0.0,UEFA Euro qualification,Reykjavík,Iceland,False,0.6436975470739718,22.983624453669577,0.1679083975354016,22.21777009281605,0.2256092030990296
2019-09-07,France,Albania,4.0,1.0,UEFA Euro qualification,Paris,France,False,0.8110043272677449,24.60421346264783,0.13571224335522122,22.799705987954514,0.1686106200764838
2019-09-07,Turkey,Andorra,1.0,0.0,UEFA Euro qualification,Istanbul,Turkey,False,0.9046300625474151,23.516546920120128,0.14753427780314063,20.796618556493595,0.23888107716827914
2019-09-07,Botswana,Malawi,0.0,0.0,FIFA World Cup qualification,Francistown,Botswana,False,0.43754472483952356,21.79102226591472,0.2106644344222404,22.115764930583833,0.146460131013963
2019-09-08,Lesotho,Ethiopia,1.0,1.0,FIFA World Cup qualification,Maseru,Lesotho,False,0.42492141621089297,21.501118091746218,0.21903391958468107,21.89373643362166,0.16084139127890376
2019-09-08,Equatorial Guinea,South Sudan,1.0,0.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,0.72520709525371,21.738422525463392,0.26768066520537565,20.382390306575893,0.4410397140545825
2019-09-08,Tanzania,Burundi,1.0,1.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,False,0.5116148651976538,21.890790467594083,0.1496122361842598,21.830623947448174,0.20951694552951367
2019-09-08,Sierra Leone,Liberia,1.0,0.0,FIFA World Cup qualification,Freetown,Sierra Leone,False,0.5687278055314715,22.54130046182038,0.18865839427841852,22.182081797481025,0.19794774738227003
2019-09-08,Finland,Italy,1.0,2.0,UEFA Euro qualification,Tampere,Finland,False,0.166224358809812,22.78938000020675,0.15334840631344202,24.765787806328596,0.12535493895656313
2019-09-08,Greece,Liechtenstein,1.0,1.0,UEFA Euro qualification,Athens,Greece,False,0.8867194138123715,23.439124675998595,0.1448091271795814,20.937076225399213,0.21930872199635146
2019-09-08,Sweden,Norway,1.0,1.0,UEFA Euro qualification,Stockholm,Sweden,False,0.636333984918019,24.366036230701233,0.1373823457363325,23.653811185313618,0.15420019938138635
2019-09-08,Armenia,Bosnia and Herzegovina,4.0,2.0,UEFA Euro qualification,Yerevan,Armenia,False,0.36616718647513546,22.739529019312045,0.22212430213930742,23.45627629313361,0.21512450401759617
2019-09-08,Spain,Faroe Islands,4.0,0.0,UEFA Euro qualification,Gijon,Egypt,True,0.947901954006495,24.904395052707642,0.13297408759874937,21.55674913198791,0.20641510697581714
2019-09-08,Romania,Malta,1.0,0.0,UEFA Euro qualification,Ploiești,Romania,False,0.9052832010669499,24.097243973186416,0.13706593117951835,21.410734573008458,0.16869208445100722
2019-09-08,Georgia,Denmark,0.0,0.0,UEFA Euro qualification,Tbilisi,Georgia,False,0.2928717278809113,23.007555326851513,0.22596917760365232,24.136836593196833,0.14476887893576917
2019-09-08,Switzerland,Gibraltar,4.0,0.0,UEFA Euro qualification,Sion,Switzerland,False,0.9797023590769919,23.840700748047677,0.1382913219378878,19.221034966887398,0.48679381089420615
